username,label_id,route_id,street_edge_id,neighborhood,label_type,lat,lng,gsv_panorama_id,time_created,severity,temporary,tag_list,description
jonfroehlich,641,6,4144,Bryant,NoCurbRamp,47.66484832763672,-122.28785705566406,KnZrYzS8CnsQP7MamK6u9g,2023-08-04 06:47:00.324-07,5,f,no alternate route,
jonfroehlich,613,6,4145,Bryant,CurbRamp,47.66495132446289,-122.28675842285156,3EKlG6OPP5MCvgbOX5UDQQ,2023-08-04 06:40:53.323-07,3,f,"points into traffic,missing tactile warning",
jonfroehlich,614,6,4144,Bryant,NoCurbRamp,47.66494369506836,-122.28694152832031,7P4Oy3bIU0vTqUI5H2YtWw,2023-08-04 06:41:09.41-07,5,f,no alternate route,
jonfroehlich,615,6,4144,Bryant,NoCurbRamp,47.66496276855469,-122.28691101074219,BvJYLTpN99NcB7AGrNxiNg,2023-08-04 06:41:30.018-07,5,f,no alternate route,
jonfroehlich,616,6,4144,Bryant,NoCurbRamp,47.66493225097656,-122.28693389892578,BvJYLTpN99NcB7AGrNxiNg,2023-08-04 06:41:34.111-07,5,f,no alternate route,
jonfroehlich,617,6,4144,Bryant,SurfaceProblem,47.664947509765625,-122.28688049316406,VRQzctEEUdy8XtBP7_aKtA,2023-08-04 06:42:09.193-07,1,f,"cracks,grass",
jonfroehlich,619,6,4144,Bryant,SurfaceProblem,47.664947509765625,-122.28688049316406,VRQzctEEUdy8XtBP7_aKtA,2023-08-04 06:42:22.018-07,1,f,cracks,
jonfroehlich,620,6,5710,Bryant,Occlusion,47.6650390625,-122.28681182861328,MN4MpzSIM0wRrY6jDMaCpQ,2023-08-04 06:42:29.303-07,,f,,
jonfroehlich,621,6,5710,Bryant,SurfaceProblem,47.665138244628906,-122.28679656982422,47N-BN5Vhl6PqcGwqMqWCQ,2023-08-04 06:42:37.565-07,1,f,height difference,
jonfroehlich,622,6,5710,Bryant,SurfaceProblem,47.66516876220703,-122.28678131103516,47N-BN5Vhl6PqcGwqMqWCQ,2023-08-04 06:42:52.907-07,1,f,,
jonfroehlich,623,6,5710,Bryant,SurfaceProblem,47.66517639160156,-122.2867660522461,47N-BN5Vhl6PqcGwqMqWCQ,2023-08-04 06:42:55.204-07,1,f,height difference,
jonfroehlich,624,6,5710,Bryant,Occlusion,47.665252685546875,-122.28691101074219,Nn91IR50FnZortXPIc9T_Q,2023-08-04 06:43:05.344-07,,f,,
jonfroehlich,625,6,5710,Bryant,SurfaceProblem,47.66529083251953,-122.28692626953125,g8f8DmUQDuiXY9A7vGCBgg,2023-08-04 06:43:16.101-07,4,f,"height difference,uneven/slanted",
jonfroehlich,626,6,5710,Bryant,Obstacle,47.66546630859375,-122.28694915771484,g8f8DmUQDuiXY9A7vGCBgg,2023-08-04 06:43:26.088-07,2,f,vegetation,
jonfroehlich,642,6,4144,Bryant,NoCurbRamp,47.66492462158203,-122.2878646850586,KnZrYzS8CnsQP7MamK6u9g,2023-08-04 06:47:03.476-07,5,f,no alternate route,
jonfroehlich,627,6,4144,Bryant,SurfaceProblem,47.664955139160156,-122.2870864868164,5k1O0HwJ_kfDLVQDOzECmA,2023-08-04 06:44:35.094-07,2,f,"height difference,uneven/slanted",
jonfroehlich,628,6,4144,Bryant,SurfaceProblem,47.66497802734375,-122.28730010986328,5VcmELhb1EZ4ZilHOg_Xng,2023-08-04 06:45:00.923-07,1,f,grass,
jonfroehlich,629,6,4144,Bryant,Occlusion,47.66482925415039,-122.28733825683594,AiD4fQ-XXALsgt1EC1-OlQ,2023-08-04 06:45:11.542-07,,f,,
jonfroehlich,630,6,4144,Bryant,SurfaceProblem,47.664947509765625,-122.28730010986328,AiD4fQ-XXALsgt1EC1-OlQ,2023-08-04 06:45:15.203-07,3,f,"height difference,uneven/slanted",
jonfroehlich,631,6,4144,Bryant,SurfaceProblem,47.66496658325195,-122.28760528564453,AiD4fQ-XXALsgt1EC1-OlQ,2023-08-04 06:45:25.475-07,3,f,"height difference,uneven/slanted",
jonfroehlich,632,6,4144,Bryant,SurfaceProblem,47.66498565673828,-122.2875747680664,AiD4fQ-XXALsgt1EC1-OlQ,2023-08-04 06:45:29.491-07,1,f,height difference,
jonfroehlich,633,6,4144,Bryant,SurfaceProblem,47.664859771728516,-122.28738403320312,EAxsrveiaex45Eo0Y7W1Tg,2023-08-04 06:45:41.079-07,1,f,height difference,
jonfroehlich,634,6,4144,Bryant,SurfaceProblem,47.66484832763672,-122.28736877441406,EAxsrveiaex45Eo0Y7W1Tg,2023-08-04 06:45:42.842-07,1,f,grass,
jonfroehlich,635,6,4144,Bryant,SurfaceProblem,47.66481399536133,-122.28746032714844,EAxsrveiaex45Eo0Y7W1Tg,2023-08-04 06:45:48.117-07,1,f,height difference,
jonfroehlich,636,6,4144,Bryant,Occlusion,47.66498565673828,-122.28758239746094,vRHlImKWFTDcU_gY25BY9Q,2023-08-04 06:45:59.826-07,,f,,
jonfroehlich,637,6,4144,Bryant,SurfaceProblem,47.664817810058594,-122.28771209716797,I3F62umitZCYdFkAzHNvOg,2023-08-04 06:46:16.201-07,1,f,cracks,Very slight crack... probably not worth labeling
jonfroehlich,638,6,7065,Bryant,NoCurbRamp,47.66482162475586,-122.28801727294922,KnZrYzS8CnsQP7MamK6u9g,2023-08-04 06:46:41.031-07,5,f,no alternate route,
jonfroehlich,639,6,4147,Bryant,NoCurbRamp,47.66484069824219,-122.2880630493164,KnZrYzS8CnsQP7MamK6u9g,2023-08-04 06:46:47.601-07,5,f,no alternate route,
jonfroehlich,640,6,7065,Bryant,NoCurbRamp,47.664825439453125,-122.28790283203125,KnZrYzS8CnsQP7MamK6u9g,2023-08-04 06:46:56.63-07,5,f,no alternate route,
jonfroehlich,643,6,7062,Bryant,NoCurbRamp,47.664955139160156,-122.28788757324219,KnZrYzS8CnsQP7MamK6u9g,2023-08-04 06:47:06.422-07,5,f,no alternate route,
jonfroehlich,644,6,7062,Bryant,SurfaceProblem,47.66495132446289,-122.28788757324219,KnZrYzS8CnsQP7MamK6u9g,2023-08-04 06:47:13.128-07,2,f,"height difference,uneven/slanted",
jonfroehlich,645,6,7062,Bryant,NoCurbRamp,47.66496658325195,-122.28800964355469,KnZrYzS8CnsQP7MamK6u9g,2023-08-04 06:47:22.358-07,5,f,no alternate route,
jonfroehlich,646,6,4147,Bryant,NoCurbRamp,47.66493606567383,-122.28804016113281,KnZrYzS8CnsQP7MamK6u9g,2023-08-04 06:47:27.606-07,5,f,no alternate route,
jonfroehlich,647,6,4144,Bryant,SurfaceProblem,47.66482925415039,-122.28784942626953,KnZrYzS8CnsQP7MamK6u9g,2023-08-04 06:47:38.561-07,1,f,"uneven/slanted,height difference",
