audit_task_id,label_id,label_type,severity,correct,high_quality_user,gsv_panorama_id,agree_count,disagree_count,notsure_count,image_width,image_height,sv_image_x,sv_image_y,canvas_width,canvas_height,canvas_x,canvas_y,zoom,heading,pitch,photographer_heading,photographer_pitch,label_tags,label_description,heading_diff,pitch_diff,geometry
15013,71030,CurbRamp,4.0,1,True,aTk0kBwMxsSTRFQ4KvQerw,1,0,0,16384.0,8192.0,11623,-490,720,480,339,96,1,317.96429443359375,-35.0,103.4458236694336,-0.8989181518554681,0.0,0.0,214.51847076416016,-34.10108184814453,POINT (-122.3255844116211 47.613033294677734)
15020,71102,CurbRamp,1.0,1,False,h3z7QvlsAYczCkIC6pYInA,1,0,0,16384.0,8192.0,4820,-546,720,480,202,177,1,154.1875,-26.375,269.5252685546875,-1.01446533203125,0.0,0.0,-115.3377685546875,-25.36053466796875,POINT (-122.39469146728516 47.568443298339844)
15019,71093,NoCurbRamp,4.0,1,True,4t6FWqm8aHm4g7leYOceCA,1,0,0,16384.0,8192.0,3062,-815,720,480,374,157,1,80.28125,-35.0,297.76959228515625,-1.417289733886718,0.0,0.0,-217.48834228515625,-33.58271026611328,POINT (-122.30274963378906 47.67946243286133)
15048,71188,NoCurbRamp,,1,True,2UxIC0WrgmGLVmxJ5nrXqA,1,0,0,16384.0,8192.0,8367,-648,720,480,518,216,1,201.375,-23.0,271.405029296875,-1.088035583496093,0.0,0.0,-70.030029296875,-21.911964416503906,POINT (-122.3949966430664 47.562950134277344)
15035,71118,NoCurbRamp,4.0,1,False,9dPPuxipMfHQb-w3ttqdwA,1,0,0,13312.0,6656.0,8171,-655,720,480,90,290,2,242.14285278320312,-15.714285850524902,87.56842803955078,0.125701904296875,1.0,0.0,154.57442474365234,-15.839987754821777,POINT (-122.38009643554688 47.68867874145508)
15159,71430,CurbRamp,2.0,1,True,12v1k3drhxq2fUrPoRJxew,1,0,0,16384.0,8192.0,9085,-307,720,480,477,131,2,236.75892639160156,-17.76785659790039,328.817626953125,0.012565612792968,0.0,0.0,-92.05870056152344,-17.78042221069336,POINT (-122.32257080078125 47.60637283325195)
15160,71439,CurbRamp,1.0,1,True,3SlQ1uFHSuwMydlxyCpnIA,1,0,0,16384.0,8192.0,7925,-340,720,480,308,268,2,218.0982208251953,-7.589285850524902,328.70965576171875,-0.42617797851562506,0.0,0.0,-110.61143493652344,-7.163107872009277,POINT (-122.3232192993164 47.60709762573242)
15242,71595,CurbRamp,2.0,1,True,Tms0w93nAYmK0vrcnnrNvQ,1,0,0,16384.0,8192.0,5328,-739,720,480,221,262,1,166.875,-18.8125,349.2440490722656,-0.8358917236328121,0.0,0.0,-182.36904907226562,-17.976608276367188,POINT (-122.31591033935547 47.58451461791992)
15242,71596,CurbRamp,2.0,1,True,Tms0w93nAYmK0vrcnnrNvQ,1,0,0,16384.0,8192.0,2161,-874,720,480,430,266,1,46.125,-20.125,349.2440490722656,-0.8358917236328121,0.0,0.0,-303.1190490722656,-19.289108276367188,POINT (-122.3158950805664 47.584590911865234)
15243,71609,NoCurbRamp,4.0,1,True,CuJC-6kpVh8uGIHrzveRTg,1,0,0,16384.0,8192.0,4554,-684,720,480,404,171,2,119.66071319580078,-24.553571701049805,11.470929145812988,-1.733505249023437,1.0,0.0,108.1897840499878,-22.820066452026367,POINT (-122.31591796875 47.583740234375)
15243,71611,SurfaceProblem,3.0,1,True,iyTzaqpIGxKYInahqW2Ivg,1,0,0,16384.0,8192.0,4904,-726,720,480,266,263,2,140.10714721679688,-18.125,83.84837341308594,-1.06500244140625,0.0,0.0,56.25877380371094,-17.05999755859375,POINT (-122.31591796875 47.583656311035156)
15243,71613,NoCurbRamp,3.0,1,True,iyTzaqpIGxKYInahqW2Ivg,2,0,0,16384.0,8192.0,6132,-839,720,480,458,163,2,157.9642791748047,-29.910715103149414,83.84837341308594,-1.06500244140625,1.0,0.0,74.11590576171875,-28.845712661743164,POINT (-122.31596374511719 47.583648681640625)
15308,71902,NoCurbRamp,2.0,1,False,6PCGXNAucs3q797AuPog8w,2,0,0,16384.0,8192.0,2120,-379,720,480,484,162,1,38.453125,-23.9375,269.93585205078125,0.151901245117187,0.0,0.0,-231.48272705078125,-24.089401245117188,POINT (-122.33090209960938 47.55195236206055)
15342,72015,SurfaceProblem,2.0,1,True,cFWYk0aO_5AqsbpLHfmiBA,2,0,0,16384.0,8192.0,11504,-286,720,480,401,387,3,309.2790222167969,-2.015625,89.17841339111328,-0.180839538574218,0.0,0.0,220.1006088256836,-1.834785461425782,POINT (-122.35983276367188 47.51741027832031)
15504,72734,NoCurbRamp,4.0,1,False,Y8GW9N5x3GGqM90Lp8LJpg,1,0,0,13312.0,6656.0,2639,-451,720,480,482,144,3,66.75,-16.140625,217.33871459960938,1.461471557617187,0.0,0.0,-150.58871459960938,-17.602096557617188,POINT (-122.37580108642578 47.51005172729492)
15505,72746,NoSidewalk,5.0,1,True,fIEZYOjrr_b9artyTa3mvw,1,0,0,16384.0,8192.0,8029,-725,720,480,316,226,1,224.5625,-22.1875,272.4210510253906,3.52838134765625,0.0,0.0,-47.858551025390625,-25.71588134765625,POINT (-122.38819885253906 47.51742935180664)
15508,72901,SurfaceProblem,5.0,1,True,zaQEIsGQCHHATWnyM0LO6w,2,0,0,16384.0,8192.0,4381,-619,720,480,286,158,3,121.6875,-20.28125,271.7080078125,2.3736572265625,0.0,0.0,-150.0205078125,-22.6549072265625,POINT (-122.34879302978516 47.72771453857422)
15589,73204,SurfaceProblem,2.0,1,True,gEKHj5Jo5mOHmj20egl3ow,2,0,0,16384.0,8192.0,8951,-712,720,480,430,206,1,230.046875,-25.4375,359.1900939941406,-1.601242065429687,0.0,0.0,-129.14321899414062,-23.836257934570312,POINT (-122.31884765625 47.66086196899414)
15725,74038,NoSidewalk,5.0,1,True,CuCmjiiNz-y2f7HJJJDtgA,1,0,0,16384.0,8192.0,7511,-467,720,480,526,149,1,178.25,-28.25,176.54693603515625,3.110382080078125,0.0,0.0,1.70306396484375,-31.360382080078125,POINT (-122.26779174804688 47.4991569519043)
15770,74319,NoCurbRamp,5.0,1,True,TaYAETLW9tmw4X2uS4wPEw,1,0,0,16384.0,8192.0,4390,-960,720,480,367,189,1,117.3125,-34.25,336.7218017578125,-0.49626922607421803,0.0,0.0,-219.4093017578125,-33.75373077392578,POINT (-122.26876831054688 47.49712371826172)
15820,74646,CurbRamp,2.0,1,True,MxIETD8L6IDR1eRMKx3I4w,2,0,0,16384.0,8192.0,2287,-437,720,480,319,185,3,63.3125,-14.796875,270.4190673828125,0.25766754150390603,0.0,0.0,-207.1065673828125,-15.054542541503906,POINT (-122.31649780273438 47.66139221191406)
15855,74773,NoCurbRamp,,1,False,nDKlnnPvjwKQ_D6Bb3TZXA,2,0,0,16384.0,8192.0,1517,-796,720,480,492,202,1,19.651784896850586,-29.0,0.627221584320068,-1.741485595703125,0.0,0.0,19.024563312530518,-27.258514404296875,POINT (-122.37525939941406 47.52290725708008)
15860,74802,CurbRamp,1.0,1,False,8sKw9z_cs7UHtdIS7V1Cow,1,0,0,16384.0,8192.0,10250,-297,720,480,226,180,1,297.6428527832031,-18.6875,283.3763427734375,-0.49109649658203103,0.0,0.0,14.266510009765625,-18.19640350341797,POINT (-122.36599731445312 47.52471923828125)
15932,75489,CurbRamp,1.0,1,False,9twzDcF8SK_Qpn8qgO-Ajw,1,0,0,16384.0,8192.0,5160,-1108,720,480,438,213,1,125.06696319580078,-35.0,36.12546920776367,0.10037231445312501,0.0,0.0,88.94149398803711,-35.100372314453125,POINT (-122.37650299072266 47.53549575805664)
15934,75491,SurfaceProblem,5.0,1,False,HSRAQvsgk9N2d8ZDUpNwHQ,2,0,0,16384.0,8192.0,5027,-597,720,480,390,179,2,133.91964721679688,-21.20535659790039,88.3540267944336,4.01898193359375,0.0,0.0,45.56562042236328,-25.22433853149414,POINT (-122.37085723876953 47.530029296875)
15989,75611,NoCurbRamp,4.0,1,True,Gi5eUqnAXSZLxttPSaOOyA,1,0,0,16384.0,8192.0,3587,-550,720,480,209,222,1,120.75,-19.4375,97.54524993896484,-0.44513702392578103,0.0,0.0,23.204750061035156,-18.99236297607422,POINT (-122.39413452148438 47.6522216796875)
16040,75800,NoSidewalk,4.0,1,True,l9CV_vKxCl7vgH5fv_9VDA,1,0,0,16384.0,8192.0,7344,-307,720,480,230,201,1,218.875,-15.625,269.63555908203125,1.977691650390625,0.0,0.0,-50.76055908203125,-17.602691650390625,POINT (-122.37970733642578 47.65391540527344)
16041,75802,CurbRamp,2.0,1,True,ylUP49zJRrpwPoA3saHVvA,1,0,0,16384.0,8192.0,6259,-303,720,480,304,220,3,171.671875,-9.484375,269.79400634765625,0.673065185546875,0.0,0.0,-98.12213134765625,-10.157440185546875,POINT (-122.38006591796875 47.653900146484375)
16041,75804,CurbRamp,3.0,1,True,fHdzaqmePjhvenlYBnNVdQ,1,0,0,16384.0,8192.0,1098,-1335,720,480,315,249,1,38.5,-35.0,339.45806884765625,1.122993469238281,0.0,0.0,-300.95806884765625,-36.12299346923828,POINT (-122.38115692138672 47.654354095458984)
16081,75961,SurfaceProblem,2.0,,True,N43-aPi0fpQ17AOL-z6Eug,1,1,0,16384.0,8192.0,6997,-1353,720,480,318,252,1,197.33705139160156,-35.0,58.506771087646484,1.172111511230468,0.0,0.0,138.83028030395508,-36.17211151123047,POINT (-122.29915618896484 47.66069793701172)
16096,76049,SurfaceProblem,1.0,1,True,kZ_DIADUz96Xug_QXCFYjw,1,0,0,16384.0,8192.0,8683,-507,720,480,294,208,3,237.23214721679688,-15.825892448425293,179.36744689941406,-0.11354827880859301,0.0,0.0,57.86470031738281,-15.7123441696167,POINT (-122.32015991210938 47.67072677612305)
16093,76035,NoSidewalk,3.0,1,True,Vv56TsGhLelR4tiMx3g6sg,1,0,0,16384.0,8192.0,1348,-737,720,480,466,155,1,19.5,-34.625,5.746697902679443,0.8509368896484371,0.0,0.0,13.753302097320557,-35.47593688964844,POINT (-122.30084991455078 47.65998840332031)
15686,76163,Obstacle,2.0,1,True,vcxt8FFzfpgkh2IzM8YVqQ,2,0,0,16384.0,8192.0,755,-368,720,480,404,170,1,13.455357551574707,-21.5,350.0782470703125,0.25119781494140603,0.0,0.0,-336.6228895187378,-21.751197814941406,POINT (-122.30526733398438 47.574886322021484)
16114,76186,NoCurbRamp,5.0,1,True,TRw6HBLsHK1_ZCGObsPOKQ,2,0,0,16384.0,8192.0,1054,-607,720,480,316,140,1,35.52008819580078,-32.375,36.64166259765625,2.015373229980468,1.0,0.0,-1.1215744018554688,-34.39037322998047,POINT (-122.30530548095703 47.5759162902832)
16103,76325,Obstacle,1.0,1,True,-jO_PtGHF7NHQMED490Wtg,2,0,0,16384.0,8192.0,10406,-630,720,480,358,165,3,281.4040222167969,-20.703125,181.71047973632812,-0.39585113525390603,0.0,0.0,99.69354248046875,-20.307273864746094,POINT (-122.3202133178711 47.6720085144043)
16139,76332,NoCurbRamp,5.0,1,True,q8ko_FUZZu7E31bDhWCdhw,2,0,0,16384.0,8192.0,2836,-1200,720,480,165,351,2,94.95758819580078,-25.828125,329.8635559082031,0.541015625,1.0,0.0,-234.90596771240234,-26.369140625,POINT (-122.31998443603516 47.672298431396484)
16140,76335,Obstacle,5.0,,True,0aQHYt0H7u6crRdobjxesQ,1,1,0,16384.0,8192.0,5717,-857,720,480,386,296,3,153.2700958251953,-21.265625,21.61039161682129,0.147842407226562,0.0,0.0,131.65970420837402,-21.413467407226562,POINT (-122.31996154785156 47.67317199707031)
16112,76344,SurfaceProblem,1.0,1,True,P49GolHysf0mlWM2QlOPiA,2,0,0,13312.0,6656.0,2209,-254,720,480,338,188,2,61.6875,-11.5,90.7298812866211,-4.6416473388671875,0.0,0.0,-29.042381286621094,-6.8583526611328125,POINT (-122.26610565185547 47.67003631591797)
16144,76360,SurfaceProblem,1.0,1,True,P49GolHysf0mlWM2QlOPiA,2,0,0,13312.0,6656.0,2190,-264,720,480,404,142,3,57.984375,-11.359375,90.7298812866211,-4.6416473388671875,0.0,0.0,-32.745506286621094,-6.7177276611328125,POINT (-122.26610565185547 47.67003631591797)
16401,77745,NoSidewalk,1.0,1,True,ByKMzgKXhRgjYJS6yb2_2Q,1,0,0,16384.0,8192.0,8436,-944,720,480,234,222,1,249.66294860839844,-30.5,90.30933380126953,3.24737548828125,0.0,0.0,159.3536148071289,-33.74737548828125,POINT (-122.32136535644531 47.65586853027344)
16401,77744,NoSidewalk,1.0,1,True,hWnSeVuJs9KKpTAoAMSILA,1,0,0,16384.0,8192.0,9009,-562,720,480,323,145,1,249.66294860839844,-30.5,92.32422637939453,3.9482803344726562,0.0,0.0,157.3387222290039,-34.448280334472656,POINT (-122.3211669921875 47.6558723449707)
16477,78071,SurfaceProblem,1.0,1,True,UOP5B7VvbVs7HhjZO7yTbw,2,0,0,16384.0,8192.0,4227,-786,720,480,189,276,3,121.59151458740234,-20.28125,359.36083984375,-0.050468444824218,0.0,0.0,-237.76932525634766,-20.23078155517578,POINT (-122.30641174316406 47.66583251953125)
16544,78289,SurfaceProblem,5.0,,True,nsp0G31f1Sao3SVf5QkTuA,1,1,0,16384.0,8192.0,281,-304,720,480,211,298,3,13.321428298950195,-6.5535712242126465,91.26726531982422,2.481185913085937,0.0,0.0,-77.94583702087402,-9.034757137298584,POINT (-122.30615997314453 47.661354064941406)
16580,78389,NoCurbRamp,5.0,1,True,q0vvpni_QJsGHFEoZhBHVA,2,0,0,16384.0,8192.0,1548,-1387,720,480,392,257,1,35.97768020629883,-35.0,268.2105407714844,-0.12059020996093701,0.0,0.0,-232.23286056518555,-34.87940979003906,POINT (-122.3106689453125 47.66947937011719)
16734,78924,CurbRamp,3.0,1,True,J4k2BvxZEX0Ifb83rDV4jw,2,0,0,16384.0,8192.0,7851,-595,720,480,356,217,3,212.09152221679688,-17.479909896850586,269.8329772949219,1.70050048828125,0.0,0.0,-57.741455078125,-19.180410385131836,POINT (-122.31201934814453 47.669395446777344)
16731,78898,NoCurbRamp,5.0,1,True,QLmnBwwWXFFd40iYElr7Ew,2,0,0,16384.0,8192.0,3732,-451,720,480,96,240,2,121.41294860839844,-13.578125,168.997802734375,0.022590637207031,1.0,0.0,-47.58485412597656,-13.600715637207031,POINT (-122.31511688232422 47.669395446777344)
16758,79069,NoCurbRamp,3.0,1,True,DHZlxYHlaZ84vs4ZPaUDeg,3,0,0,16384.0,8192.0,3325,-571,720,480,414,183,2,85.88616180419922,-20.5625,2.873629093170166,0.709022521972656,0.0,0.0,83.01253271102905,-21.271522521972656,POINT (-122.31291198730469 47.671016693115234)
17266,80933,NoCurbRamp,5.0,1,True,sXd8ZejAMwX4m-nxU30EOw,3,0,0,16384.0,8192.0,9785,-530,720,480,239,177,1,283.14508056640625,-25.448659896850586,162.65086364746094,-0.8301696777343751,1.0,0.0,120.49421691894531,-24.61849021911621,POINT (-122.38227081298828 47.68000030517578)
17271,80982,SurfaceProblem,1.0,1,True,AOHyks_qLxaE3QnnsVJXvw,2,0,0,16384.0,8192.0,4726,-586,720,480,364,213,2,127.80357360839844,-18.571428298950195,1.272310733795166,-2.084037780761718,0.0,0.0,126.53126287460327,-16.487390518188477,POINT (-122.38529968261719 47.68109893798828)
17277,81045,NoCurbRamp,4.0,1,True,hNfC3GgYQqeZXtQ7IwXCpg,2,0,0,16384.0,8192.0,1511,-501,720,480,266,198,2,48.54018020629883,-17.64285659790039,251.9563446044922,-0.068214416503906,1.0,0.0,-203.41616439819336,-17.574642181396484,POINT (-122.38743591308594 47.68138885498047)
17708,82346,CurbRamp,2.0,1,True,DQOnDKn8X5zYsgfVHmLDEg,2,0,0,16384.0,8192.0,1975,-799,720,480,288,272,1,65.375,-17.375,317.13238525390625,0.26392364501953103,0.0,0.0,-251.75738525390625,-17.63892364501953,POINT (-122.30562591552734 47.689903259277344)
17993,83052,NoCurbRamp,5.0,1,False,ZwM3WdV67wT4B3XVXQ0KRw,2,0,0,16384.0,8192.0,7087,-518,720,480,473,255,2,182.5892791748047,-13.785714149475098,268.2080078125,0.12131500244140601,1.0,0.0,-85.61872863769531,-13.907029151916504,POINT (-122.39973449707031 47.63905334472656)
18466,84626,NoCurbRamp,2.0,1,True,fcN7C8FUp7mvLVtvc6K7Fg,2,0,0,16384.0,8192.0,7432,-456,720,480,242,234,2,210.125,-13.928571701049805,358.9205322265625,-0.9842453002929681,0.0,0.0,-148.7955322265625,-12.944326400756836,POINT (-122.36878967285156 47.674495697021484)
40007,158262,NoCurbRamp,3.0,1,True,LJ91qrSu1xQHNhdj5YDJ3g,2,0,0,13312.0,6656.0,12933,-1091,720,480,138,253,2,9.645089149475098,-30.5,84.07427215576172,-4.459434509277344,0.0,0.0,-74.42918300628662,-26.040565490722656,POINT (-122.35894775390625 47.663604736328125)
7681,30649,SurfaceProblem,3.0,1,True,3qlgbAHVvzts7f4waAoDOw,2,0,0,16384.0,8192.0,10007,-829,720,480,479,237,2,260.8370666503906,-23.34598159790039,359.8321533203125,-1.157188415527343,0.0,0.0,-98.99508666992188,-22.188793182373047,POINT (-122.32440948486328 47.6878547668457)
40007,158263,NoCurbRamp,3.0,1,True,LJ91qrSu1xQHNhdj5YDJ3g,3,0,0,13312.0,6656.0,609,-601,720,480,384,256,2,14.912946701049805,-15.678571701049805,84.07427215576172,-4.459434509277344,0.0,0.0,-69.16132545471191,-11.219137191772461,POINT (-122.35890197753906 47.66368103027344)
7730,30938,CurbRamp,2.0,1,True,8pwgPYzjj6bJkmLvht0vNA,1,0,0,16384.0,8192.0,486,-594,720,480,467,116,2,4.986607074737549,-26.535715103149414,119.33690643310547,0.176628112792968,0.0,0.0,-114.35029935836792,-26.712343215942383,POINT (-122.30668640136719 47.68675994873047)
7721,30889,NoCurbRamp,3.0,1,True,PCgAaMcuDYa5ih7flfzeKQ,1,0,0,16384.0,8192.0,9182,-610,720,480,494,123,2,237.69642639160156,-26.56026840209961,90.136962890625,-1.836280822753906,0.0,0.0,147.55946350097656,-24.723987579345703,POINT (-122.31324768066406 47.676475524902344)
36774,147375,CurbRamp,2.0,1,True,qkWKQN_k7mGOSOEswKutrQ,2,0,0,16384.0,8192.0,8809,-619,720,480,381,199,2,236.6875,-20.464284896850586,358.0897521972656,2.128273010253906,0.0,0.0,-121.40225219726562,-22.592557907104492,POINT (-122.29496765136719 47.6175651550293)
28289,114110,CurbRamp,,1,True,ATyZqLMqyn2V8K5iED7McQ,2,0,0,13312.0,6656.0,2895,-677,720,480,519,183,1,53.3125,-29.9375,239.6019287109375,-0.6209640502929681,0.0,0.0,-186.2894287109375,-29.31653594970703,POINT (-122.28409576416016 47.631019592285156)
7831,31328,CurbRamp,2.0,1,True,vvHA4BwzB6COHgJaJLjw8g,1,0,0,16384.0,8192.0,12819,-692,720,480,367,213,1,345.75,-23.25,272.12213134765625,3.511337280273437,0.0,0.0,73.62786865234375,-26.761337280273438,POINT (-122.29142761230469 47.66128921508789)
36807,147494,NoCurbRamp,3.0,1,True,XmA1a31NS7zesFROC8gGKA,2,0,0,16384.0,8192.0,4324,-393,720,480,376,127,1,114.40625,-28.625,323.6453857421875,1.520736694335937,0.0,0.0,-209.2391357421875,-30.145736694335938,POINT (-122.27790832519531 47.672447204589844)
28405,114549,Obstacle,2.0,0,True,2_zjBMeSKHG2xqoH9Ff2sw,1,2,0,16384.0,8192.0,43,-377,720,480,267,160,1,15.53125,-23.1875,288.54254150390625,1.583587646484375,0.0,0.0,-273.01129150390625,-24.771087646484375,POINT (-122.39923095703125 47.664669036865234)
28405,114547,Obstacle,5.0,1,True,LT4mzA3Hm3PXFdTxKYJjQA,3,0,0,16384.0,8192.0,7796,-380,720,480,195,110,1,234.53125,-31.5625,288.7924499511719,1.747596740722656,1.0,0.0,-54.261199951171875,-33.310096740722656,POINT (-122.39906311035156 47.664405822753906)
36865,147666,CurbRamp,1.0,1,True,4ozb-7WywUdH7ZApIxtq8Q,1,0,0,16384.0,8192.0,934,-457,720,480,540,175,1,358.4375,-24.875,89.27400207519531,-1.379539489746093,0.0,0.0,269.1634979248047,-23.495460510253906,POINT (-122.32435607910156 47.61531066894531)
28474,114682,CurbRamp,1.0,1,True,aKUrr6pJ7Gj5qfN4RZ35Jg,1,0,0,16384.0,8192.0,3212,-173,720,480,571,249,1,56.75,-4.4375,180.05044555664062,0.9808654785156251,0.0,0.0,-123.30044555664062,-5.418365478515625,POINT (-122.33568572998047 47.59914779663086)
36862,147647,CurbRamp,1.0,1,True,zr4DcnnFxfmsN9Xr3NpkcA,1,0,0,16384.0,8192.0,11215,-360,720,480,253,144,1,319.4375,-25.875,359.5498046875,0.6934814453125,0.0,0.0,-40.1123046875,-26.5684814453125,POINT (-122.32227325439453 47.61529541015625)
28377,114694,NoCurbRamp,4.0,1,True,ZRN5SVHev7wFz3hZ-EUx0A,2,0,0,16384.0,8192.0,6465,-433,720,480,324,155,1,180.3125,-25.4375,202.9591827392578,1.790191650390625,0.0,0.0,-22.646682739257812,-27.227691650390625,POINT (-122.31476593017578 47.57939910888672)
7981,32018,Obstacle,2.0,1,True,IFfsxkLSbJg7A6G3PIuntA,1,0,0,,,867,-189,720,480,560,277,1,354.00445556640625,0.0,359.8870849609375,-6.706474304199219,0.0,0.0,-5.88262939453125,6.706474304199219,POINT (-122.35535430908203 47.65610122680664)
8016,32118,NoCurbRamp,4.0,1,True,YMoZJTEoHSvoWoFXgUEYbg,1,0,0,,,899,-374,720,480,381,243,3,23.21875,-10.75,98.27117156982422,-2.362869262695312,0.0,0.0,-75.05242156982422,-8.387130737304688,POINT (-122.3917007446289 47.52865982055664)
8016,32121,Obstacle,4.0,1,True,YMoZJTEoHSvoWoFXgUEYbg,2,0,0,,,5298,-754,720,480,335,224,1,147.4375,-23.375,98.27117156982422,-2.362869262695312,0.0,0.0,49.16632843017578,-21.012130737304688,POINT (-122.3917236328125 47.52851104736328)
36878,147691,CurbRamp,1.0,1,True,k3uczP1MEcWTQHapEGNz0Q,1,0,0,16384.0,8192.0,1202,-1002,720,480,453,304,1,16.75,-18.375,294.82696533203125,1.52069091796875,0.0,0.0,-278.07696533203125,-19.89569091796875,POINT (-122.3246078491211 47.63682556152344)
36889,147736,NoCurbRamp,3.0,,True,OY8UyG1fPCcqQa4EKcfXcw,1,1,0,16384.0,8192.0,4121,-919,720,480,251,400,1,128.7767791748047,-2.8125,41.05277633666992,1.335357666015625,0.0,0.0,87.72400283813477,-4.147857666015625,POINT (-122.34607696533203 47.61794662475586)
46183,188073,NoCurbRamp,5.0,,True,QF8bbv6NC2QekG-FQIbW8Q,1,1,0,16384.0,8192.0,8473,-629,720,480,368,177,2,228.4732208251953,-22.678571701049805,128.57403564453125,1.322052001953125,1.0,0.0,99.89918518066406,-24.00062370300293,POINT (-122.35558319091797 47.65537643432617)
8273,33916,SurfaceProblem,1.0,1,True,zEKHkyrjnLZhwhDsnOer7Q,2,0,0,16384.0,8192.0,7059,-662,720,480,370,84,3,191.0,-24.928571701049805,272.1513366699219,3.801467895507812,0.0,0.0,-81.15133666992188,-28.730039596557617,POINT (-122.28580474853516 47.67756652832031)
40054,158609,SurfaceProblem,1.0,1,True,RCQdC0BbjNinA5BkwRLN_w,2,0,0,16384.0,8192.0,3519,-535,720,480,426,176,3,92.60713958740234,-17.828125,179.838623046875,2.891563415527343,0.0,0.0,-87.23148345947266,-20.719688415527344,POINT (-122.3553237915039 47.658355712890625)
40073,158822,CurbRamp,1.0,1,True,IEW7HepmL87ewD7on1xxJw,2,0,0,16384.0,8192.0,11431,-269,720,480,503,223,3,303.7991027832031,-8.9375,14.725676536560059,-1.319351196289062,0.0,0.0,289.07342624664307,-7.6181488037109375,POINT (-122.34880828857422 47.6594123840332)
8347,34318,CurbRamp,1.0,1,True,g-kZtRqqXmC1lzdhBOyzlA,1,0,0,16384.0,8192.0,13027,-383,720,480,548,186,2,337.0803527832031,-15.785714149475098,89.88745880126953,0.316390991210937,0.0,0.0,247.1928939819336,-16.102105140686035,POINT (-122.30143737792969 47.60810852050781)
8328,34223,CurbRamp,1.0,1,True,NtOx3r6oxzUU3rHyVda5Mw,1,0,0,16384.0,8192.0,5710,-634,720,480,328,131,1,159.7857208251953,-34.8125,143.3285369873047,-0.24550628662109303,0.0,0.0,16.457183837890625,-34.566993713378906,POINT (-122.30115509033203 47.61761474609375)
8431,34771,NoCurbRamp,3.0,1,True,aAGjeSdjJomdUnvPIEC_zg,1,0,0,16384.0,8192.0,7823,-88,720,480,130,123,3,220.5,-7.6004462242126465,189.62255859375,-3.281394958496093,0.0,0.0,30.87744140625,-4.319051265716554,POINT (-122.3486557006836 47.675113677978516)
8446,34829,NoCurbRamp,3.0,1,True,kdTgRTGcIBYOBRkzmzNDoA,2,0,0,16384.0,8192.0,5780,-140,720,480,381,107,3,155.33705139160156,-9.125,180.47421264648438,-5.376365661621094,0.0,0.0,-25.137161254882812,-3.7486343383789062,POINT (-122.34756469726562 47.67374038696289)
8497,35039,NoCurbRamp,3.0,1,True,O__-qnOS8gdC17EpjF3jZA,2,0,0,16384.0,8192.0,10381,-97,720,480,223,236,2,291.546875,-3.0,60.617984771728516,1.073410034179687,0.0,0.0,230.92889022827148,-4.0734100341796875,POINT (-122.30279541015625 47.68852996826172)
8438,34795,NoCurbRamp,3.0,1,True,4iONGp0SeUjT1sNWc_OO5Q,1,0,0,16384.0,8192.0,12052,-483,720,480,403,101,2,322.65179443359375,-24.1875,92.08777618408203,0.38063049316406206,0.0,0.0,230.56401824951172,-24.568130493164062,POINT (-122.29623413085938 47.61650466918945)
8475,34969,SurfaceProblem,5.0,1,True,OtT1cV7c5F3ikaMyJGwpjQ,1,0,0,16384.0,8192.0,11103,-267,720,480,471,168,2,291.7522277832031,-13.6875,269.1803894042969,-1.830131530761718,0.0,0.0,22.57183837890625,-11.857368469238281,POINT (-122.34381866455078 47.6651496887207)
8468,34935,NoCurbRamp,5.0,1,True,8QkQXzJnZfP8PQmhGZubKQ,1,0,0,16384.0,8192.0,2264,-653,720,480,389,181,1,56.796875,-27.875,274.1230773925781,-1.10418701171875,0.0,0.0,-217.32620239257812,-26.77081298828125,POINT (-122.28812408447266 47.66363525390625)
8466,34961,SurfaceProblem,5.0,,True,HoiIKcKzPHnC1awG7sOI_A,1,1,0,16384.0,8192.0,11047,-230,720,480,452,155,2,291.7522277832031,-13.6875,269.9269714355469,-2.2838211059570312,0.0,0.0,21.82525634765625,-11.403678894042969,POINT (-122.3433609008789 47.665122985839844)
8473,34978,CurbRamp,2.0,1,True,xA9oeE7xKh9Ds1xoeVpKjw,2,0,0,16384.0,8192.0,645,-136,720,480,410,181,3,15.410714149475098,-6.071428775787353,179.6511688232422,1.372360229492187,0.0,0.0,-164.2404546737671,-7.443789005279539,POINT (-122.30660247802734 47.683143615722656)
8564,35268,Obstacle,4.0,1,True,ynKmhUhpRz75TQ31s5xQOg,3,0,0,16384.0,8192.0,1047,-195,720,480,190,277,1,53.94643020629883,-0.776785731315612,89.35588836669922,5.441169738769531,0.0,0.0,-35.40945816040039,-6.217955470085143,POINT (-122.30706024169922 47.67599105834961)
8568,35281,NoCurbRamp,3.0,1,True,T5L9FsYW1HE7MWqLrbPB6g,1,0,0,16384.0,8192.0,5606,-376,720,480,179,198,1,178.0,-18.08035659790039,275.968994140625,1.044746398925781,0.0,0.0,-97.968994140625,-19.125102996826172,POINT (-122.2973861694336 47.67208480834961)
8594,35403,CurbRamp,2.0,1,True,dEHWYN3ApZ4KdycnaCf4HA,1,0,0,13312.0,6656.0,7061,-133,720,480,391,273,2,188.75892639160156,-1.875,179.8794403076172,0.47019195556640603,0.0,0.0,8.879486083984375,-2.3451919555664062,POINT (-122.29183959960938 47.67734146118164)
